width,depth,curvature,point_count,label
0.0460,0.0064,47.0075,5,
0.1603,0.0907,15.4559,7,
0.2478,0.0073,1.0118,8,
0.1708,0.0054,10.6781,6,
0.8676,0.0130,0.1419,22,
0.0190,0.0044,114.0735,10,
0.5850,0.0578,1.3872,14,
0.3045,0.0179,4.6112,21,
0.3856,0.0059,0.3723,10,
0.1110,0.0420,18.3502,6,
0.1441,0.0088,3.3797,6,
0.1617,0.0801,15.7703,7,
0.2489,0.0035,0.4999,8,
0.1686,0.0028,12.1223,6,
0.8497,0.0025,0.0643,22,
0.2571,0.0424,7.8336,19,
0.0742,0.0009,3.9533,5,
0.4981,0.0465,1.5437,13,
0.2946,0.0089,3.7286,21,
0.1536,0.0026,0.9010,4,
0.4309,0.0129,0.6938,11,
0.2348,0.0296,4.0118,7,
0.1625,0.0372,15.8600,7,
0.2393,0.0141,2.0114,8,
0.1373,0.0011,0.4559,5,
0.8730,0.0047,0.3549,22,
0.0695,0.0016,20.9788,4,
0.0190,0.0041,111.7498,10,
0.5246,0.0605,1.6247,13,
0.2963,0.0060,2.0618,21,
0.3790,0.0043,0.6218,10,
0.1034,0.0381,20.3320,7,
0.2234,0.0268,4.2379,7,
0.1630,0.0840,15.3048,7,
0.2603,0.0077,0.9580,8,
0.1696,0.0030,4.5231,6,
0.8812,0.0058,0.0685,22,
0.2618,0.0453,8.1838,17,
0.0686,0.0038,8.8584,4,
0.4995,0.0716,2.0625,12,
0.3134,0.0118,7.5300,23,
0.1483,0.0025,0.9500,4,
0.3790,0.0041,0.2431,10,
0.1711,0.0857,14.4506,7,
0.1780,0.0955,13.8285,7,
0.2532,0.0016,0.3129,8,
0.1685,0.0040,1.1296,6,
0.8611,0.0068,0.6050,22,
0.0709,0.0019,3.5288,5,
0.0206,0.0048,118.1598,9,
0.3103,0.0297,2.5536,8,
0.3003,0.0062,3.7414,22,
0.3918,0.0029,0.3464,10,
0.1104,0.0410,19.4840,8,
0.2349,0.0320,4.6708,7,
0.1678,0.0267,13.9162,7,
0.2482,0.0062,0.9080,8,
0.1360,0.0023,1.0069,5,
0.8756,0.0086,0.0829,22,
0.2596,0.0404,8.6251,18,
0.2821,0.0219,2.2353,7,
0.2980,0.0097,6.5796,21,
0.2060,0.0026,13.8020,5,
0.3809,0.0014,0.6915,10,
0.1402,0.0070,13.3478,6,
0.1651,0.0588,16.2090,7,
0.2872,0.0149,1.4657,9,
0.1333,0.0038,1.6953,5,
0.8784,0.0112,0.1341,22,
0.0644,0.0088,18.3014,5,
0.0205,0.0042,99.1617,9,
0.1875,0.0364,7.2781,5,
0.2956,0.0065,3.6669,21,
0.2013,0.0016,0.3665,5,
0.3810,0.0024,1.2332,10,
0.1464,0.0207,7.5418,6,
0.0455,0.0049,45.8264,4,
0.1636,0.0892,15.1935,7,
0.2511,0.0044,0.6031,8,
0.1702,0.0025,3.2778,6,
0.8497,0.0046,0.3346,22,
0.2515,0.0401,7.3905,18,
0.0634,0.0042,8.1771,4,
0.1467,0.0199,6.7395,4,
0.2997,0.0087,5.5567,23,
0.3782,0.0029,0.6584,10,
0.2318,0.0339,4.5200,7,
0.1614,0.1016,14.2066,7,
0.2491,0.0054,0.7002,8,
0.1366,0.0007,5.4663,5,
0.8701,0.0053,0.1167,22,
0.2592,0.0402,7.4104,18,
0.0688,0.0013,8.2194,4,
0.1920,0.0523,8.6941,5,
0.3005,0.0101,1.7254,23,
0.1531,0.0029,1.0548,4,
0.3759,0.0031,0.2552,10,
0.1199,0.0112,6.0940,5,
0.1632,0.0534,15.7179,7,
0.2801,0.0189,2.0798,9,
0.1745,0.0045,1.2446,6,
0.8542,0.0048,0.0925,22,
0.0207,0.0035,96.6974,9,
0.1347,0.0440,13.6780,4,
0.1873,0.0070,4.4004,19,
0.2033,0.0021,1.2673,5,
0.3795,0.0024,0.7282,10,
0.1429,0.0082,3.1341,6,
0.0470,0.0059,43.6709,5,
0.1628,0.0886,15.2455,7,
0.2347,0.0039,0.6330,7,
0.1307,0.0016,0.8008,5,
0.9227,0.0139,0.1825,23,
0.1580,0.0250,13.3825,11,
0.0658,0.0043,8.2369,4,
0.3008,0.0073,2.5981,22,
0.3704,0.0065,0.4921,10,
0.2207,0.0336,5.3083,7,
0.0483,0.0082,38.1021,6,
0.1816,0.0953,13.7870,7,
0.2547,0.0078,1.0627,8,
0.1366,0.0003,0.2160,5,
0.9093,0.0057,0.3463,23,
0.2515,0.0387,8.0493,17,
0.2957,0.0077,3.8778,22,
0.2094,0.0069,1.7892,5,
0.3643,0.0027,0.4432,10,
0.1404,0.0147,6.1892,6,
0.1821,0.0839,14.0478,7,
0.2661,0.0091,1.1437,8,
0.1357,0.0019,0.7612,5,
0.8727,0.0063,0.0852,22,
0.2538,0.0431,7.6687,17,
0.2989,0.0118,7.1247,23,
0.1247,0.0210,9.4768,4,
0.3836,0.0082,0.5617,10,
0.1495,0.0258,8.6688,6,
0.1697,0.0993,14.0393,7,
0.2576,0.0052,0.6345,8,
0.1364,0.0014,0.6585,5,
0.8806,0.0069,0.1158,22,
0.1609,0.0295,12.7119,12,
0.0728,0.0031,5.4086,4,
0.3058,0.0141,11.4132,23,
0.1975,0.0107,2.2545,6,
0.1488,0.0005,0.1937,4,
0.3779,0.0015,6.8403,10,
0.2066,0.0940,11.8114,8,
0.0510,0.0142,38.6890,4,
0.1965,0.0578,14.3713,8,
0.2539,0.0106,1.4084,8,
0.1706,0.0007,2.6138,6,
0.8787,0.0089,0.1039,22,
0.0191,0.0040,115.4456,9,
0.2847,0.0185,2.6530,23,
0.2361,0.0062,2.1254,7,
0.3806,0.0037,0.2012,10,
0.2061,0.0716,10.5617,8,
0.0464,0.0062,44.1940,4,
0.1901,0.0832,14.2359,8,
0.2481,0.0034,0.5383,8,
0.1737,0.0087,2.2867,6,
0.8472,0.0029,1.4540,22,
0.2626,0.0439,8.7779,17,
0.3035,0.0123,3.8550,23,
0.2317,0.0153,2.6324,7,
0.2039,0.0031,2.4018,5,
0.4083,0.0063,0.3562,11,
0.1431,0.0089,8.5602,6,
0.1627,0.0479,16.2894,7,
0.2495,0.0144,1.8890,8,
0.1695,0.0008,0.7900,6,
0.8711,0.0056,0.0695,22,
0.0851,0.0073,9.3520,4,
0.0181,0.0045,122.3206,10,
0.2964,0.0097,8.4104,22,
0.1348,0.0025,1.1970,5,
0.3810,0.0045,0.3953,10,
0.0991,0.0393,20.0844,6,
0.2180,0.0371,6.0046,7,
0.1869,0.0873,13.9505,8,
0.2597,0.0031,0.4244,8,
0.1365,0.0010,0.5328,5,
0.8747,0.0072,0.0977,22,
0.2605,0.0380,8.8562,16,
0.1059,0.0154,10.1914,5,
0.2935,0.0077,4.3551,23,
0.3694,0.0077,0.5055,10,
0.1484,0.0187,6.5879,6,
0.2090,0.0580,13.4272,8,
0.2652,0.0076,0.8705,8,
0.1362,0.0038,1.5846,5,
0.8590,0.0046,0.2448,22,
0.0967,0.0094,9.3373,4,
0.0207,0.0040,95.6172,10,
0.2922,0.0079,3.9928,22,
0.1416,0.0066,2.7695,4,
0.2038,0.0035,1.2702,5,
0.3805,0.0019,0.8985,10,
0.1375,0.0389,16.2704,7,
0.1441,0.0140,5.2684,6,
0.1983,0.1041,13.4209,8,
0.2543,0.0046,0.5774,8,
0.1369,0.0006,4.3954,5,
0.8881,0.0056,0.0727,22,
0.2481,0.0444,8.3094,18,
0.2980,0.0130,5.7943,22,
0.1079,0.0075,5.1410,4,
0.3804,0.0030,0.1586,10,
0.2388,0.0329,4.4545,7,
0.1864,0.0584,14.8218,8,
0.2510,0.0079,1.0553,8,
0.1354,0.0031,1.4612,5,
0.8910,0.0110,0.1796,23,
0.1588,0.0315,12.6731,13,
0.0770,0.0056,7.7309,4,
0.2961,0.0128,5.2368,22,
0.0904,0.0039,4.0883,4,
0.4121,0.0022,0.2870,11,
0.1419,0.0204,7.6353,6,
0.0489,0.0076,38.9079,5,
0.1895,0.0873,13.7006,8,
0.2510,0.0059,0.8052,8,
0.1366,0.0009,0.3792,5,
0.8771,0.0166,0.1916,22,
0.0181,0.0044,123.0281,9,
0.2993,0.0129,4.9801,22,
0.4585,0.0665,2.3124,15,
0.2033,0.0037,2.4036,5,
0.3769,0.0029,0.2740,10,
0.1031,0.0414,20.0528,7,
0.1449,0.0204,7.5266,6,
0.1897,0.0680,14.3935,8,
0.2416,0.0042,0.6136,8,
0.1311,0.0021,1.0960,5,
0.8832,0.0099,0.0967,22,
0.2639,0.0431,8.0347,15,
0.3214,0.0315,4.4649,22,
0.4834,0.0952,2.7272,17,
0.2043,0.0031,0.8161,5,
0.3545,0.0028,0.1694,10,
0.2005,0.0817,11.9190,8,
0.1908,0.0808,14.0246,8,
0.2927,0.0061,0.6709,8,
0.1677,0.0028,1.1446,6,
0.8605,0.0095,0.2302,22,
0.2448,0.0391,8.3817,17,
0.2905,0.0092,1.5988,22,
0.5270,0.1194,2.8847,19,
0.3777,0.0029,1.1967,10,
0.1415,0.0222,8.1903,6,
0.2037,0.0832,13.4420,8,
0.2439,0.0086,1.1922,8,
0.1343,0.0013,0.9527,5,
0.8674,0.0077,0.2695,22,
0.0214,0.0039,98.8957,10,
0.2861,0.0067,2.3292,22,
0.5310,0.1222,2.8277,20,
0.2013,0.0015,0.4262,5,
0.3801,0.0042,0.2778,10,
0.1427,0.0134,5.3576,6,
0.1050,0.0462,19.3625,6,
0.1994,0.0456,14.3966,8,
0.2575,0.0104,1.4041,8,
0.1372,0.0019,0.8603,5,
0.8769,0.0076,0.0886,22,
0.2543,0.0403,7.2820,17,
0.2909,0.0120,6.9621,22,
0.5382,0.1363,3.0238,21,
0.1514,0.0023,2.5314,4,
0.3950,0.0047,0.2764,10,
0.2251,0.0392,5.5729,7,
0.1936,0.0860,13.6701,8,
0.2511,0.0074,0.9225,8,
0.1348,0.0009,0.3792,5,
0.8688,0.0075,0.0851,22,
0.0197,0.0043,118.2568,10,
0.2852,0.0114,10.2771,22,
0.5706,0.1343,2.7112,23,
0.3848,0.0025,0.2177,10,
0.1077,0.0463,19.1711,7,
0.2267,0.0346,4.8665,7,
0.1883,0.0910,13.7597,8,
0.2509,0.0084,1.1115,8,
0.1372,0.0004,0.3030,5,
0.8962,0.0120,0.2005,23,
0.2577,0.0436,8.2649,16,
0.2838,0.0094,1.9738,22,
0.5588,0.1515,2.9961,25,
0.3779,0.0012,0.7436,10,
0.2087,0.0671,10.6800,8,
0.1625,0.0476,16.9036,7,
0.2795,0.0162,1.7048,9,
0.1362,0.0012,0.5973,5,
0.8769,0.0088,0.0933,22,
0.0222,0.0024,95.1476,10,
0.2931,0.0083,2.0343,22,
0.5606,0.1201,2.5920,25,
0.3590,0.0019,0.2220,10,
0.1752,0.0930,14.3863,7,
0.1090,0.0395,18.5732,6,
0.1896,0.0903,13.8794,8,
0.2464,0.0046,0.6494,8,
0.1693,0.0050,1.4656,6,
0.8691,0.0096,0.1469,22,
0.2501,0.0421,8.7855,17,
0.2923,0.0083,3.2315,23,
0.5741,0.1081,2.3723,27,
0.3783,0.0017,0.5014,10,
0.2414,0.0330,4.3421,7,
0.1827,0.0566,14.5722,7,
0.2498,0.0140,1.8064,8,
0.1398,0.0043,1.7335,5,
0.8659,0.0073,2.0847,22,
0.2528,0.0428,7.9737,15,
0.2940,0.0084,3.6790,23,
0.5415,0.0995,2.4817,27,
0.1472,0.0033,1.9666,4,
0.3926,0.0020,0.2189,10,
0.2241,0.0278,4.4018,7,
0.1941,0.0577,14.4108,8,
0.2420,0.0044,0.6098,8,
0.1349,0.0014,0.6656,5,
0.9140,0.0082,0.1049,23,
0.0172,0.0029,122.6807,9,
0.2852,0.0065,1.9971,22,
0.5354,0.1088,2.7155,28,
0.1998,0.0006,3.5875,5,
0.3795,0.0025,0.3918,10,
0.1096,0.0436,19.2063,7,
0.1449,0.0897,16.0725,6,
0.1678,0.0602,15.2392,7,
0.2545,0.0149,1.8609,8,
0.1361,0.0026,1.9098,5,
0.8784,0.0120,0.1187,22,
0.0177,0.0047,134.2633,10,
0.2907,0.0132,4.4391,22,
0.6046,0.1363,2.5113,32,
0.1504,0.0011,0.7015,4,
0.3801,0.0020,0.5769,10,
0.1443,0.0214,7.8636,6,
0.1140,0.0409,18.8346,6,
0.1883,0.0841,14.0528,8,
0.2541,0.0067,0.8962,8,
0.1694,0.0039,2.8914,6,
0.8936,0.0055,0.0841,23,
0.0172,0.0049,134.5008,10,
0.2963,0.0137,11.2666,23,
0.5673,0.1221,2.6331,32,
0.2462,0.0036,0.8803,6,
0.4015,0.0046,0.2638,10,
0.1132,0.0434,18.5542,6,
0.1501,0.0203,6.8905,6,
0.1894,0.0940,13.4837,8,
0.2511,0.0036,0.5308,8,
0.1726,0.0068,1.8253,6,
0.8521,0.0066,0.1314,22,
0.2615,0.0442,7.3361,17,
0.3037,0.0132,4.4319,23,
0.5850,0.1552,2.7949,33,
0.2016,0.0011,2.3961,5,
0.3485,0.0012,1.9871,9,
0.2084,0.0781,10.9549,8,
0.1626,0.0573,15.8835,7,
0.2776,0.0159,1.8937,9,
0.1725,0.0059,1.5904,6,
0.8818,0.0086,0.0841,22,
0.2490,0.0408,7.6841,17,
0.2996,0.0086,6.2427,24,
0.5578,0.1171,2.5344,34,
0.1432,0.0022,1.1461,4,
0.3541,0.0016,0.6580,9,
0.1430,0.0212,7.8015,6,
0.1870,0.0850,13.9161,8,
0.2688,0.0056,0.7084,8,
0.1345,0.0034,1.5519,5,
0.9092,0.0128,0.9106,23,
0.2579,0.0429,7.8544,17,
0.3044,0.0159,6.5273,23,
0.5895,0.1698,2.9536,36,
0.3083,0.0017,0.3205,8,
0.1602,0.0185,16.0941,7,
0.2094,0.0775,12.9278,8,
0.2443,0.0087,1.2534,8,
0.1688,0.0019,2.5090,6,
0.8611,0.0056,0.2634,22,
0.1627,0.0240,13.6384,12,
0.2966,0.0061,4.4026,24,
0.5776,0.1505,2.8654,37,
0.3428,0.0043,0.4420,9,
0.2335,0.0330,4.5543,7,
0.0495,0.0030,33.4796,5,
0.2002,0.0243,14.4787,8,
0.2672,0.0090,1.1003,8,
0.1347,0.0009,0.3797,5,
0.8732,0.0093,0.0988,22,
0.2573,0.0436,8.0295,18,
0.2864,0.0100,10.9996,22,
0.5857,0.1538,2.8446,38,
0.3472,0.0047,0.7737,9,
0.2195,0.0296,4.8436,7,
0.1903,0.0853,13.9135,8,
0.2513,0.0054,0.6589,8,
0.1369,0.0019,0.7548,5,
0.9068,0.0118,1.2370,23,
0.2524,0.0401,8.1362,17,
0.2934,0.0136,4.3701,22,
0.7725,0.1653,2.2268,48,
0.1421,0.0129,4.8652,6,
0.1878,0.0845,13.5153,8,
0.2482,0.0013,0.1934,8,
0.1359,0.0009,0.3779,5,
0.8519,0.0148,0.2584,22,
0.0197,0.0046,123.0459,9,
0.2900,0.0100,4.2550,22,
0.7462,0.1952,2.4700,49,
0.1769,0.0131,3.3187,5,
0.1113,0.0427,19.0722,6,
0.1864,0.1026,12.6373,7,
0.1902,0.0824,13.7871,8,
0.2394,0.0070,1.0448,8,
0.1740,0.0066,1.6823,6,
0.8590,0.0086,0.7344,22,
0.2526,0.0414,8.7967,17,
0.2843,0.0090,3.0839,22,
0.6734,0.1474,2.8593,50,
0.1674,0.0071,2.0627,5,
0.2358,0.0317,4.2805,7,
0.1897,0.0522,14.8266,8,
0.2768,0.0083,0.8814,8,
0.1313,0.0032,1.3958,5,
0.9105,0.0045,0.0777,23,
0.2526,0.0386,8.7017,17,
0.2955,0.0108,3.5322,23,
0.6074,0.1194,3.1655,48,
0.1661,0.0032,0.9523,5,
0.2276,0.0340,5.1984,7,
0.1787,0.0853,14.5256,7,
0.2841,0.0120,1.2236,9,
0.1349,0.0014,0.6656,5,
0.9141,0.0134,0.1451,23,
0.2584,0.0424,7.9189,18,
0.2930,0.0076,3.4429,23,
0.5715,0.0773,3.2997,48,
0.2173,0.0028,0.9498,6,
0.2212,0.0254,4.1359,7,
0.1964,0.0594,14.2696,8,
0.2514,0.0061,0.7939,8,
0.1359,0.0043,1.9839,5,
0.9230,0.0207,0.2357,23,
0.2527,0.0405,8.2486,18,
0.2942,0.0070,2.5970,24,
0.5777,0.0910,3.0062,48,
0.2601,0.0061,0.6873,7,
0.2152,0.0242,3.9970,7,
0.1912,0.0716,14.1353,8,
0.2447,0.0065,0.8783,8,
0.1352,0.0024,1.1583,5,
0.8769,0.0096,0.1090,22,
0.2626,0.0459,6.9155,19,
0.2871,0.0092,4.3821,23,
0.5814,0.1106,2.8493,46,
0.1319,0.0022,1.1678,4,
0.1173,0.0056,3.3966,5,
0.1632,0.0591,15.6098,7,
0.2624,0.0176,2.3087,9,
0.1701,0.0036,1.5158,6,
0.8470,0.0028,0.1171,22,
0.2472,0.0397,8.0466,17,
0.3072,0.0152,11.7935,25,
0.4851,0.0906,3.1519,43,
0.1769,0.0749,12.0807,7,
0.1628,0.0498,16.3667,7,
0.2810,0.0178,2.0291,9,
0.1706,0.0027,0.7154,6,
0.8718,0.0085,0.0835,22,
0.2485,0.0370,8.6198,17,
0.3028,0.0125,3.2924,23,
0.4571,0.1296,4.3860,43,
0.1442,0.0128,9.9068,6,
0.1628,0.0588,16.7631,7,
0.2776,0.0174,1.8880,9,
0.1799,0.0026,0.6966,6,
0.8766,0.0085,0.1193,22,
0.0210,0.0032,107.8365,9,
0.2920,0.0077,2.4908,24,
0.5273,0.1527,3.9766,46,
0.1028,0.0455,19.9870,5,
0.1419,0.0151,5.8643,6,
0.2110,0.0861,12.6724,8,
0.2606,0.0044,0.5209,8,
0.1352,0.0011,0.5988,5,
0.8639,0.0099,0.2744,22,
0.1607,0.0392,13.4281,11,
0.3029,0.0146,6.2175,24,
0.4521,0.1024,3.8486,43,
0.1450,0.0158,5.8878,6,
0.0463,0.0011,24.3624,4,
0.2005,0.0869,13.4622,8,
0.2973,0.0075,0.6667,9,
0.1372,0.0019,0.7830,5,
0.8772,0.0083,0.1124,22,
0.2475,0.0490,7.9617,17,
0.3108,0.0265,3.5795,24,
0.4343,0.0766,3.5435,40,
0.2313,0.0300,4.4155,7,
0.1907,0.0732,14.5801,8,
0.2546,0.0046,0.5961,8,
0.1359,0.0031,2.1068,5,
0.8706,0.0131,0.1404,22,
0.2533,0.0392,7.4196,18,
0.2883,0.0070,1.7059,24,
0.4290,0.0823,3.8282,36,
0.1213,0.0116,6.3060,5,
0.1893,0.0787,13.9191,8,
0.2510,0.0040,0.5259,8,
0.1709,0.0025,0.6642,6,
0.8767,0.0081,0.0819,22,
0.1608,0.0343,13.2459,11,
0.2902,0.0087,8.1208,23,
0.4076,0.0891,4.6115,35,
0.2328,0.0315,4.4213,7,
0.0499,0.0138,43.1087,6,
0.1617,0.0497,15.7937,7,
0.2967,0.0150,1.4003,9,
0.1373,0.0007,3.6887,5,
0.8742,0.0042,0.0534,22,
0.2478,0.0404,9.0632,16,
0.2927,0.0095,1.7600,23,
0.3798,0.1027,6.7577,34,
0.1436,0.0278,9.7161,6,
0.1904,0.0760,13.8290,8,
0.2178,0.0013,0.2856,7,
0.1330,0.0011,0.5177,5,
0.8606,0.0046,0.5563,22,
0.0187,0.0047,122.0569,10,
0.2933,0.0073,1.9901,23,
0.3832,0.1314,7.8398,33,
0.1077,0.0460,19.8886,7,
0.1338,0.0229,13.0997,6,
0.1623,0.0476,16.4752,7,
0.3037,0.0153,1.6042,9,
0.1726,0.0052,1.5077,6,
0.8591,0.0060,0.1279,22,
0.2575,0.0414,8.1945,17,
0.2936,0.0066,1.8968,23,
0.3989,0.1108,7.9334,36,
0.1198,0.0082,4.3686,5,
0.2089,0.0863,12.7655,8,
0.2561,0.0045,0.5852,8,
0.1353,0.0023,1.0152,5,
0.8694,0.0107,0.1268,22,
0.2546,0.0428,8.0916,19,
0.2877,0.0113,4.5812,22,
0.4421,0.0641,4.8082,36,
0.1345,0.0750,17.5025,6,
0.1951,0.0870,13.7566,8,
0.2511,0.0049,0.6220,8,
0.1353,0.0038,1.5899,5,
0.0764,0.0090,26.5930,6,
0.8249,0.0051,0.0946,21,
0.0200,0.0029,100.6445,9,
0.2805,0.0089,3.1266,22,
0.3844,0.0584,9.7325,33,
0.1427,0.0333,10.9099,6,
0.1686,0.0801,15.0916,7,
0.2639,0.0057,0.6929,8,
0.1682,0.0019,0.5402,6,
0.8899,0.0166,0.1823,22,
0.0204,0.0043,102.1074,9,
0.2878,0.0105,3.4951,22,
0.3799,0.0489,8.1459,30,
0.1122,0.0045,3.4215,5,
0.1113,0.0207,12.3063,5,
0.0459,0.0020,21.1122,5,
0.1601,0.0825,15.4155,7,
0.2939,0.0171,1.7652,9,
0.1367,0.0036,1.8431,5,
0.8663,0.0079,0.1128,22,
0.0172,0.0054,124.1458,10,
0.3148,0.0316,6.3452,23,
0.2802,0.0376,3.6259,27,
0.1026,0.0455,19.4155,6,
0.0898,0.0024,3.2914,4,
0.0829,0.0042,5.2490,4,
0.1627,0.0568,16.9234,7,
0.2486,0.0101,1.5104,8,
0.1741,0.0079,2.0617,6,
0.8731,0.0042,0.0534,22,
0.0190,0.0047,116.7402,10,
0.2966,0.0143,4.0062,22,
0.3220,0.0432,3.2693,25,
0.1222,0.0406,18.0658,7,
0.0803,0.0040,4.8674,4,
0.1636,0.0937,14.7125,7,
0.2428,0.0045,0.6379,8,
0.1395,0.0033,1.5461,5,
0.9051,0.0135,0.1462,23,
0.2540,0.0366,9.1145,18,
0.2893,0.0114,11.9562,22,
0.2922,0.0292,3.7060,21,
0.1901,0.0916,13.5659,7,
0.2516,0.0070,0.9225,8,
0.1386,0.0027,1.1663,5,
0.8648,0.0048,0.0991,22,
0.2911,0.0422,8.0117,18,
0.2949,0.0130,5.8577,23,
0.2502,0.0197,3.3956,15,
0.1509,0.0568,15.8927,6,
0.2907,0.0144,1.4281,9,
0.1341,0.0041,1.9223,5,
0.8809,0.0131,0.1388,22,
0.0191,0.0038,118.0370,10,
0.2952,0.0132,11.7383,24,
0.1600,0.0062,5.3008,12,
0.0590,0.0176,30.8571,6,
0.0859,0.0477,25.9803,4,
0.2574,0.0108,1.3539,8,
0.1367,0.0029,1.2189,5,
0.8875,0.0051,0.1155,22,
0.1083,0.0158,16.5471,11,
0.2920,0.0132,9.0712,24,
0.1472,0.0122,4.3104,11,
0.0500,0.0126,40.3422,5,
0.2737,0.0042,0.4674,8,
0.1366,0.0019,0.8747,5,
0.8846,0.0172,0.1611,22,
0.1484,0.0448,15.3987,12,
0.2864,0.0094,2.5417,23,
0.2284,0.0287,4.1639,10,
0.0537,0.0167,37.1624,6,
0.1368,0.0035,2.1253,5,
0.1457,0.0005,0.2773,5,
0.1360,0.0048,2.1175,5,
0.9159,0.0101,0.0965,23,
0.1536,0.0326,14.0924,11,
0.2778,0.0110,2.7413,20,
0.1380,0.0056,2.6425,6,
0.0655,0.0233,32.9781,6,
0.1397,0.0015,1.0167,5,
0.1353,0.0016,0.7461,5,
0.8687,0.0048,0.0703,22,
0.0200,0.0041,102.3213,10,
0.2836,0.0114,3.0874,21,
0.0854,0.0003,1.6157,4,
0.0527,0.0138,38.4212,7,
0.1138,0.0015,0.9648,4,
0.1375,0.0026,2.9953,5,
0.8623,0.0034,0.0533,22,
0.0201,0.0024,83.4697,9,
0.2725,0.0104,2.9870,20,
0.1124,0.0037,3.5083,6,
0.0499,0.0104,28.2205,6,
0.1540,0.0050,15.1113,6,
0.1359,0.0002,1.2111,5,
0.8777,0.0084,0.0967,22,
0.0192,0.0046,104.4016,10,
0.2934,0.0146,8.9951,22,
0.1094,0.0387,20.7931,7,
0.0799,0.0198,20.1478,9,
0.1566,0.0152,4.7276,9,
0.1362,0.0004,0.3094,5,
0.8675,0.0134,0.4787,22,
0.2452,0.0439,7.7252,18,
0.2862,0.0088,2.2116,20,
0.1505,0.0005,0.1875,4,
0.2641,0.0394,11.6768,24,
0.1354,0.0019,0.8830,5,
0.8853,0.0061,0.0793,22,
0.2477,0.0439,5.7899,17,
0.2939,0.0128,9.1870,21,
0.2020,0.0017,3.2980,5,
0.0631,0.0056,11.2686,4,
0.2592,0.0560,7.0496,24,
0.1376,0.0004,0.2973,5,
0.8425,0.0040,0.0460,21,
0.0205,0.0036,99.1230,10,
0.2959,0.0078,7.8803,22,
0.1491,0.0010,0.3835,4,
0.0972,0.0380,20.6350,7,
0.2846,0.0537,5.5145,24,
0.1365,0.0009,0.3797,5,
0.8836,0.0035,0.2770,22,
0.2501,0.0406,7.5053,16,
0.2891,0.0058,3.0346,22,
0.2035,0.0034,0.9254,5,
0.1294,0.0004,0.2088,4,
0.2770,0.0548,5.2409,24,
0.1365,0.0004,0.3089,5,
0.8609,0.0038,0.0637,22,
0.2527,0.0415,7.2252,18,
0.2970,0.0085,12.2063,23,
0.1317,0.0025,1.1862,4,
0.2828,0.0651,5.7250,24,
0.1396,0.0035,1.5190,5,
0.8801,0.0063,0.0597,22,
0.2576,0.0449,7.4858,17,
0.2917,0.0058,4.7308,23,
0.1524,0.0021,1.8503,4,
0.2866,0.0633,5.5855,23,
0.1000,0.0006,1.3064,4,
0.8797,0.0060,0.1116,22,
0.2505,0.0451,7.5015,16,
0.3086,0.0108,4.8924,24,
0.1507,0.0017,0.8975,4,
0.2936,0.0737,5.5109,25,
0.1356,0.0031,1.9769,5,
0.8818,0.0050,0.0722,22,
0.0181,0.0044,124.4738,10,
0.3056,0.0133,2.7364,24,
0.2003,0.0207,4.2046,5,
0.1116,0.0379,17.7131,7,
0.2744,0.0634,6.1894,24,
0.1359,0.0063,2.6129,5,
0.8848,0.0055,0.1079,22,
0.2502,0.0448,8.2115,17,
0.3061,0.0159,4.3299,23,
0.2410,0.0272,3.6897,6,
0.2010,0.0019,3.0823,5,
0.3623,0.0511,6.6138,25,
0.1015,0.0012,0.9451,4,
0.8562,0.0153,3.2848,22,
0.2474,0.0407,7.5320,17,
0.2803,0.0086,4.4917,20,
0.2454,0.0273,3.6407,6,
0.3564,0.0644,6.0669,29,
0.8725,0.0054,0.1330,22,
0.0238,0.0043,77.7195,8,
0.3032,0.0111,3.4091,23,
0.2925,0.0306,3.1060,7,
0.2553,0.0039,1.2307,6,
0.1492,0.0092,3.4739,4,
0.3620,0.0541,5.3342,29,
0.0118,0.0039,169.0471,4,
0.8545,0.0032,0.0902,22,
0.1617,0.0293,13.8483,12,
0.2829,0.0091,2.8411,20,
0.0933,0.0198,17.2605,4,
0.3287,0.0385,6.0500,24,
0.0438,0.0159,46.2385,5,
0.1050,0.0019,1.4999,4,
0.8770,0.0052,0.1017,22,
0.0219,0.0033,72.8786,9,
0.1835,0.0074,9.1306,19,
0.0656,0.0029,5.7734,5,
0.0560,0.0019,4.6232,4,
0.1038,0.0410,20.1096,7,
0.2768,0.0337,9.3369,19,
0.1009,0.0011,0.8605,4,
0.8802,0.0155,0.1612,22,
0.1085,0.0148,16.9164,10,
0.2856,0.0117,13.0834,20,
0.0802,0.0067,8.3476,6,
0.0660,0.0046,8.3428,5,
0.0296,0.0016,21.0859,4,
0.2324,0.0600,8.5230,19,
0.8796,0.0072,0.0875,22,
0.0239,0.0028,73.3672,8,
0.2915,0.0131,4.3918,22,
0.0946,0.0070,12.2887,7,
0.1154,0.0195,10.3445,6,
0.2090,0.0514,9.4006,18,
0.1037,0.0034,2.5255,4,
0.8430,0.0018,0.0693,21,
0.1109,0.0154,16.0197,10,
0.2816,0.0103,1.2725,22,
0.0934,0.0031,10.3597,7,
0.1045,0.0148,9.8244,8,
0.2111,0.0408,9.3894,18,
0.1037,0.0014,1.1962,4,
0.8757,0.0134,0.1300,22,
0.1105,0.0171,16.5242,11,
0.2901,0.0110,3.9570,22,
0.0749,0.0044,6.6646,6,
0.1255,0.0120,6.0277,10,
0.0316,0.0004,4.4454,4,
